customer_id,retention_segment,churn_probability,support_tickets_per_month,has_app,recommended_action,priority_band
17188,Critical: High Support & No App,0.3694426582883912,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
170,Critical: High Support & No App,0.36944172412800486,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
10478,Critical: High Support & No App,0.3694235228487562,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
6104,App Adoption Opportunity,0.36936200716192547,0.333,0,Run app-install campaign with data/top-up incentives,P1
9400,App Adoption Opportunity,0.369358830274088,0.167,0,Run app-install campaign with data/top-up incentives,P1
14022,Critical: High Support & No App,0.36931503516687625,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
11177,Critical: High Support & No App,0.3692506793130633,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3656,Critical: High Support & No App,0.36924800381967343,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
1559,App Adoption Opportunity,0.36924035384125425,0.167,0,Run app-install campaign with data/top-up incentives,P1
12812,App Adoption Opportunity,0.36922222318485254,0.167,0,Run app-install campaign with data/top-up incentives,P1
14603,App Adoption Opportunity,0.369215475388211,0.333,0,Run app-install campaign with data/top-up incentives,P1
252,Critical: High Support & No App,0.369198520946721,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3676,App Adoption Opportunity,0.36918563778500346,0.167,0,Run app-install campaign with data/top-up incentives,P1
2991,App Adoption Opportunity,0.36917484202435713,0.0,0,Run app-install campaign with data/top-up incentives,P1
13125,App Adoption Opportunity,0.3691535971623141,0.0,0,Run app-install campaign with data/top-up incentives,P1
10804,Critical: High Support & No App,0.3691111808019061,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
5560,App Adoption Opportunity,0.36909038954723544,0.333,0,Run app-install campaign with data/top-up incentives,P1
5324,Critical: High Support & No App,0.36908192213225816,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
9664,App Adoption Opportunity,0.3690599067076092,0.167,0,Run app-install campaign with data/top-up incentives,P1
19127,Critical: High Support & No App,0.3690363186056578,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
15269,Critical: High Support & No App,0.3690053691116343,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
9643,Critical: High Support & No App,0.36899073157165885,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
6988,App Adoption Opportunity,0.36898431354938355,0.0,0,Run app-install campaign with data/top-up incentives,P1
1917,Critical: High Support & No App,0.3689830589301399,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
6910,App Adoption Opportunity,0.36895353571146267,0.333,0,Run app-install campaign with data/top-up incentives,P1
16406,Critical: High Support & No App,0.36891749236390453,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
16860,Critical: High Support & No App,0.3688856981173997,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3232,App Adoption Opportunity,0.3688696491761175,0.333,0,Run app-install campaign with data/top-up incentives,P1
640,App Adoption Opportunity,0.3688570463724174,0.0,0,Run app-install campaign with data/top-up incentives,P1
6831,App Adoption Opportunity,0.36882698091884636,0.333,0,Run app-install campaign with data/top-up incentives,P1
673,Critical: High Support & No App,0.3688183508872673,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
926,Critical: High Support & No App,0.3688011094162144,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13804,Critical: High Support & No App,0.3687682887949033,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14714,Critical: High Support & No App,0.36875565026330437,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
5489,Critical: High Support & No App,0.3687242488381168,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
12979,App Adoption Opportunity,0.36872407908964633,0.333,0,Run app-install campaign with data/top-up incentives,P1
3161,App Adoption Opportunity,0.36871080460538036,0.0,0,Run app-install campaign with data/top-up incentives,P1
14873,App Adoption Opportunity,0.36870290514205567,0.167,0,Run app-install campaign with data/top-up incentives,P1
541,App Adoption Opportunity,0.3686801345574239,0.167,0,Run app-install campaign with data/top-up incentives,P1
16387,App Adoption Opportunity,0.3686015012747947,0.167,0,Run app-install campaign with data/top-up incentives,P1
6299,App Adoption Opportunity,0.3685686251288177,0.167,0,Run app-install campaign with data/top-up incentives,P1
1793,App Adoption Opportunity,0.3685653539877442,0.167,0,Run app-install campaign with data/top-up incentives,P1
5285,App Adoption Opportunity,0.36850268584279755,0.167,0,Run app-install campaign with data/top-up incentives,P1
17568,App Adoption Opportunity,0.36847182519328364,0.167,0,Run app-install campaign with data/top-up incentives,P1
41,Critical: High Support & No App,0.3684639229700334,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13822,App Adoption Opportunity,0.3684443553923765,0.167,0,Run app-install campaign with data/top-up incentives,P1
1848,Critical: High Support & No App,0.3684436988200973,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
16167,App Adoption Opportunity,0.36843088907572596,0.167,0,Run app-install campaign with data/top-up incentives,P1
4497,Critical: High Support & No App,0.3684127649668493,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
11556,App Adoption Opportunity,0.3683890043081103,0.167,0,Run app-install campaign with data/top-up incentives,P1
17866,Critical: High Support & No App,0.3683289844294265,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
475,App Adoption Opportunity,0.368311332173152,0.333,0,Run app-install campaign with data/top-up incentives,P1
2613,App Adoption Opportunity,0.36829039181061485,0.167,0,Run app-install campaign with data/top-up incentives,P1
19283,App Adoption Opportunity,0.3682887403397008,0.333,0,Run app-install campaign with data/top-up incentives,P1
19086,Critical: High Support & No App,0.36820957053033715,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
7766,App Adoption Opportunity,0.3681959112126344,0.333,0,Run app-install campaign with data/top-up incentives,P1
11566,Critical: High Support & No App,0.36815048943501993,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
15144,Critical: High Support & No App,0.36814952763373393,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13469,Critical: High Support & No App,0.3681356953070392,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
4525,App Adoption Opportunity,0.3680701125322151,0.333,0,Run app-install campaign with data/top-up incentives,P1
4728,App Adoption Opportunity,0.3680661709238553,0.333,0,Run app-install campaign with data/top-up incentives,P1
19790,App Adoption Opportunity,0.36803372016412017,0.167,0,Run app-install campaign with data/top-up incentives,P1
8683,App Adoption Opportunity,0.36793388915767045,0.333,0,Run app-install campaign with data/top-up incentives,P1
18215,App Adoption Opportunity,0.3679318741445302,0.333,0,Run app-install campaign with data/top-up incentives,P1
13063,Critical: High Support & No App,0.367884685516171,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
10445,App Adoption Opportunity,0.36787760466035496,0.333,0,Run app-install campaign with data/top-up incentives,P1
10416,Critical: High Support & No App,0.3678423263175994,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
17219,App Adoption Opportunity,0.3678318111754967,0.167,0,Run app-install campaign with data/top-up incentives,P1
5015,Critical: High Support & No App,0.3678002432331192,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3923,App Adoption Opportunity,0.36779187677252606,0.333,0,Run app-install campaign with data/top-up incentives,P1
283,App Adoption Opportunity,0.36778904354751424,0.167,0,Run app-install campaign with data/top-up incentives,P1
9105,App Adoption Opportunity,0.3677582997925366,0.333,0,Run app-install campaign with data/top-up incentives,P1
2828,App Adoption Opportunity,0.3677492679068834,0.167,0,Run app-install campaign with data/top-up incentives,P1
11335,App Adoption Opportunity,0.36770793775998567,0.0,0,Run app-install campaign with data/top-up incentives,P1
8090,App Adoption Opportunity,0.3676853029393354,0.333,0,Run app-install campaign with data/top-up incentives,P1
12852,App Adoption Opportunity,0.36765571063944336,0.167,0,Run app-install campaign with data/top-up incentives,P1
10059,Critical: High Support & No App,0.36760608775763165,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
12552,Critical: High Support & No App,0.3675997420283495,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
17611,Critical: High Support & No App,0.3675985234775031,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
711,App Adoption Opportunity,0.36759037981619846,0.167,0,Run app-install campaign with data/top-up incentives,P1
9165,Critical: High Support & No App,0.3675836966383363,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
16119,App Adoption Opportunity,0.3675573846377936,0.167,0,Run app-install campaign with data/top-up incentives,P1
5797,App Adoption Opportunity,0.36754106111315304,0.167,0,Run app-install campaign with data/top-up incentives,P1
1128,Critical: High Support & No App,0.36749834187967934,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
1165,App Adoption Opportunity,0.3674721703088581,0.333,0,Run app-install campaign with data/top-up incentives,P1
7607,App Adoption Opportunity,0.3674032638642801,0.333,0,Run app-install campaign with data/top-up incentives,P1
16606,Critical: High Support & No App,0.367399653265635,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
190,Critical: High Support & No App,0.3673876942459912,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
7971,App Adoption Opportunity,0.36737095982785267,0.0,0,Run app-install campaign with data/top-up incentives,P1
8355,App Adoption Opportunity,0.36736979009620485,0.333,0,Run app-install campaign with data/top-up incentives,P1
2185,Critical: High Support & No App,0.3672670302282352,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14435,App Adoption Opportunity,0.36724349754753105,0.167,0,Run app-install campaign with data/top-up incentives,P1
19907,App Adoption Opportunity,0.3672045579336392,0.167,0,Run app-install campaign with data/top-up incentives,P1
5387,App Adoption Opportunity,0.36720081713627123,0.167,0,Run app-install campaign with data/top-up incentives,P1
4271,App Adoption Opportunity,0.36718463858428757,0.167,0,Run app-install campaign with data/top-up incentives,P1
3699,Critical: High Support & No App,0.3671406890831763,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
4332,App Adoption Opportunity,0.3671397253967807,0.0,0,Run app-install campaign with data/top-up incentives,P1
3615,App Adoption Opportunity,0.367120300516323,0.167,0,Run app-install campaign with data/top-up incentives,P1
6884,Critical: High Support & No App,0.36703822793087615,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
16753,App Adoption Opportunity,0.3669754256636614,0.0,0,Run app-install campaign with data/top-up incentives,P1
4859,App Adoption Opportunity,0.36696651925242174,0.167,0,Run app-install campaign with data/top-up incentives,P1
18284,App Adoption Opportunity,0.36693028040790465,0.333,0,Run app-install campaign with data/top-up incentives,P1
15821,App Adoption Opportunity,0.36688716336402877,0.0,0,Run app-install campaign with data/top-up incentives,P1
5779,App Adoption Opportunity,0.36688058580654725,0.167,0,Run app-install campaign with data/top-up incentives,P1
13667,Critical: High Support & No App,0.3667960710137747,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3823,Critical: High Support & No App,0.3667906570931398,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
8344,Critical: High Support & No App,0.3667683382007731,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
19794,App Adoption Opportunity,0.36672360934120113,0.333,0,Run app-install campaign with data/top-up incentives,P1
120,Critical: High Support & No App,0.36668100097277617,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
7297,App Adoption Opportunity,0.3666728273893702,0.333,0,Run app-install campaign with data/top-up incentives,P1
11996,Critical: High Support & No App,0.3666634291184702,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14420,App Adoption Opportunity,0.36665109740058605,0.167,0,Run app-install campaign with data/top-up incentives,P1
5619,App Adoption Opportunity,0.3666245714406446,0.333,0,Run app-install campaign with data/top-up incentives,P1
10190,App Adoption Opportunity,0.366605011870331,0.333,0,Run app-install campaign with data/top-up incentives,P1
2369,App Adoption Opportunity,0.3665377073216749,0.333,0,Run app-install campaign with data/top-up incentives,P1
7525,App Adoption Opportunity,0.3665340346094305,0.333,0,Run app-install campaign with data/top-up incentives,P1
13539,App Adoption Opportunity,0.366428547887365,0.0,0,Run app-install campaign with data/top-up incentives,P1
8786,App Adoption Opportunity,0.36639036493747024,0.167,0,Run app-install campaign with data/top-up incentives,P1
12473,Critical: High Support & No App,0.3663840995022017,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
2458,Critical: High Support & No App,0.3663677408565623,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
11883,App Adoption Opportunity,0.3663300466838769,0.167,0,Run app-install campaign with data/top-up incentives,P1
11134,App Adoption Opportunity,0.36630948076997516,0.333,0,Run app-install campaign with data/top-up incentives,P1
13981,Critical: High Support & No App,0.3662930063247476,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
19285,Critical: High Support & No App,0.3662528328038602,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
2888,App Adoption Opportunity,0.36623021115370546,0.167,0,Run app-install campaign with data/top-up incentives,P1
14560,Critical: High Support & No App,0.3662279989286154,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
8209,Critical: High Support & No App,0.36621742783224853,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
8018,App Adoption Opportunity,0.3661825182053817,0.0,0,Run app-install campaign with data/top-up incentives,P1
11044,Critical: High Support & No App,0.3661817232775155,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
6752,App Adoption Opportunity,0.3661563448478498,0.167,0,Run app-install campaign with data/top-up incentives,P1
16445,App Adoption Opportunity,0.3660802877589624,0.167,0,Run app-install campaign with data/top-up incentives,P1
16747,App Adoption Opportunity,0.36607875058549494,0.333,0,Run app-install campaign with data/top-up incentives,P1
15719,App Adoption Opportunity,0.3660659426506668,0.333,0,Run app-install campaign with data/top-up incentives,P1
1209,App Adoption Opportunity,0.3660464305632797,0.167,0,Run app-install campaign with data/top-up incentives,P1
16649,App Adoption Opportunity,0.36600669995634516,0.333,0,Run app-install campaign with data/top-up incentives,P1
7281,App Adoption Opportunity,0.36595301155694926,0.333,0,Run app-install campaign with data/top-up incentives,P1
12467,Critical: High Support & No App,0.3659264790308745,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14971,App Adoption Opportunity,0.3659028019045223,0.333,0,Run app-install campaign with data/top-up incentives,P1
13020,App Adoption Opportunity,0.36589064065964266,0.0,0,Run app-install campaign with data/top-up incentives,P1
8997,Critical: High Support & No App,0.36588028249060733,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13423,App Adoption Opportunity,0.3658543193517106,0.167,0,Run app-install campaign with data/top-up incentives,P1
7266,Critical: High Support & No App,0.36584341682166616,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
10203,App Adoption Opportunity,0.36582120316672934,0.333,0,Run app-install campaign with data/top-up incentives,P1
14413,App Adoption Opportunity,0.36580369700015203,0.333,0,Run app-install campaign with data/top-up incentives,P1
13658,App Adoption Opportunity,0.36573379596235095,0.167,0,Run app-install campaign with data/top-up incentives,P1
15590,Critical: High Support & No App,0.365733104815036,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13430,App Adoption Opportunity,0.3657144327143969,0.0,0,Run app-install campaign with data/top-up incentives,P1
17972,App Adoption Opportunity,0.36568932643679314,0.333,0,Run app-install campaign with data/top-up incentives,P1
9772,App Adoption Opportunity,0.36565628273916884,0.333,0,Run app-install campaign with data/top-up incentives,P1
11624,Critical: High Support & No App,0.36564762890245406,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
902,App Adoption Opportunity,0.3656257525697815,0.167,0,Run app-install campaign with data/top-up incentives,P1
9952,App Adoption Opportunity,0.36561944743389047,0.167,0,Run app-install campaign with data/top-up incentives,P1
13176,Critical: High Support & No App,0.36558430930491315,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18727,App Adoption Opportunity,0.36557443525757893,0.0,0,Run app-install campaign with data/top-up incentives,P1
18997,Critical: High Support & No App,0.36554275872182324,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
16885,App Adoption Opportunity,0.36553127715047357,0.333,0,Run app-install campaign with data/top-up incentives,P1
2477,App Adoption Opportunity,0.36552175016378907,0.167,0,Run app-install campaign with data/top-up incentives,P1
4216,App Adoption Opportunity,0.3654944608233491,0.167,0,Run app-install campaign with data/top-up incentives,P1
13876,App Adoption Opportunity,0.3654418728568581,0.167,0,Run app-install campaign with data/top-up incentives,P1
6729,App Adoption Opportunity,0.36542795775433135,0.333,0,Run app-install campaign with data/top-up incentives,P1
10184,App Adoption Opportunity,0.36539348948940337,0.167,0,Run app-install campaign with data/top-up incentives,P1
14731,App Adoption Opportunity,0.36534823493043833,0.167,0,Run app-install campaign with data/top-up incentives,P1
2238,App Adoption Opportunity,0.3653341685765171,0.333,0,Run app-install campaign with data/top-up incentives,P1
14058,App Adoption Opportunity,0.36530429968438033,0.0,0,Run app-install campaign with data/top-up incentives,P1
19465,App Adoption Opportunity,0.36529348325079225,0.0,0,Run app-install campaign with data/top-up incentives,P1
5844,Critical: High Support & No App,0.3652496079357618,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18849,App Adoption Opportunity,0.36524235933694577,0.0,0,Run app-install campaign with data/top-up incentives,P1
19552,App Adoption Opportunity,0.3652393376549489,0.333,0,Run app-install campaign with data/top-up incentives,P1
7990,App Adoption Opportunity,0.36515048577270914,0.167,0,Run app-install campaign with data/top-up incentives,P1
19949,App Adoption Opportunity,0.3651310399831598,0.167,0,Run app-install campaign with data/top-up incentives,P1
5113,App Adoption Opportunity,0.3651085792547969,0.333,0,Run app-install campaign with data/top-up incentives,P1
12415,App Adoption Opportunity,0.3650567110791581,0.0,0,Run app-install campaign with data/top-up incentives,P1
16961,App Adoption Opportunity,0.36505305862940834,0.0,0,Run app-install campaign with data/top-up incentives,P1
2972,App Adoption Opportunity,0.3650514635964167,0.167,0,Run app-install campaign with data/top-up incentives,P1
19792,App Adoption Opportunity,0.365003482198029,0.333,0,Run app-install campaign with data/top-up incentives,P1
8699,Critical: High Support & No App,0.3649800857164794,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
5747,App Adoption Opportunity,0.3649603550038082,0.333,0,Run app-install campaign with data/top-up incentives,P1
565,App Adoption Opportunity,0.3649162518843994,0.333,0,Run app-install campaign with data/top-up incentives,P1
14738,App Adoption Opportunity,0.3648893108688689,0.167,0,Run app-install campaign with data/top-up incentives,P1
19528,App Adoption Opportunity,0.36487626520906635,0.167,0,Run app-install campaign with data/top-up incentives,P1
19987,Critical: High Support & No App,0.3648594226166614,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
17356,App Adoption Opportunity,0.36483731430257427,0.333,0,Run app-install campaign with data/top-up incentives,P1
15180,App Adoption Opportunity,0.3648094714966583,0.167,0,Run app-install campaign with data/top-up incentives,P1
14894,App Adoption Opportunity,0.3648038393087837,0.333,0,Run app-install campaign with data/top-up incentives,P1
10620,App Adoption Opportunity,0.36478633391034626,0.333,0,Run app-install campaign with data/top-up incentives,P1
2388,App Adoption Opportunity,0.36478459698557103,0.0,0,Run app-install campaign with data/top-up incentives,P1
6072,App Adoption Opportunity,0.3647643037006017,0.0,0,Run app-install campaign with data/top-up incentives,P1
5213,App Adoption Opportunity,0.3647568772313882,0.333,0,Run app-install campaign with data/top-up incentives,P1
7880,App Adoption Opportunity,0.3647560939799643,0.167,0,Run app-install campaign with data/top-up incentives,P1
8853,App Adoption Opportunity,0.3647323662663134,0.167,0,Run app-install campaign with data/top-up incentives,P1
19624,Critical: High Support & No App,0.36470704701703477,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
15909,Critical: High Support & No App,0.36469571356342895,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18170,App Adoption Opportunity,0.3646649938098815,0.333,0,Run app-install campaign with data/top-up incentives,P1
4699,App Adoption Opportunity,0.3646200825402018,0.167,0,Run app-install campaign with data/top-up incentives,P1
13645,App Adoption Opportunity,0.36461108097178807,0.167,0,Run app-install campaign with data/top-up incentives,P1
17450,App Adoption Opportunity,0.36459953558107544,0.333,0,Run app-install campaign with data/top-up incentives,P1
870,Critical: High Support & No App,0.36454916810611426,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
9398,Critical: High Support & No App,0.3645157271944723,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18397,App Adoption Opportunity,0.36448144568351326,0.333,0,Run app-install campaign with data/top-up incentives,P1
1402,Critical: High Support & No App,0.3644754214714268,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
2702,App Adoption Opportunity,0.36443392130988234,0.167,0,Run app-install campaign with data/top-up incentives,P1
12206,Critical: High Support & No App,0.36439873962616615,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
19277,App Adoption Opportunity,0.36438897766462885,0.167,0,Run app-install campaign with data/top-up incentives,P1
15271,App Adoption Opportunity,0.3643335835959389,0.167,0,Run app-install campaign with data/top-up incentives,P1
16401,App Adoption Opportunity,0.3643076562125325,0.167,0,Run app-install campaign with data/top-up incentives,P1
11819,Critical: High Support & No App,0.36428784585021257,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
12385,Critical: High Support & No App,0.36427924870098854,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
1472,Critical: High Support & No App,0.36424375586065316,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
17435,App Adoption Opportunity,0.364195230665805,0.333,0,Run app-install campaign with data/top-up incentives,P1
6844,App Adoption Opportunity,0.36419411610739105,0.0,0,Run app-install campaign with data/top-up incentives,P1
16843,App Adoption Opportunity,0.36414055969142917,0.167,0,Run app-install campaign with data/top-up incentives,P1
16140,App Adoption Opportunity,0.36412148771856406,0.333,0,Run app-install campaign with data/top-up incentives,P1
12509,App Adoption Opportunity,0.36411113479125085,0.333,0,Run app-install campaign with data/top-up incentives,P1
13499,Critical: High Support & No App,0.3640985301963006,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
5701,App Adoption Opportunity,0.3640917675345612,0.167,0,Run app-install campaign with data/top-up incentives,P1
9735,Critical: High Support & No App,0.3640840666595465,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14329,App Adoption Opportunity,0.3640798139302751,0.333,0,Run app-install campaign with data/top-up incentives,P1
2094,App Adoption Opportunity,0.36401597082049864,0.167,0,Run app-install campaign with data/top-up incentives,P1
16954,Critical: High Support & No App,0.3639812514248063,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18954,App Adoption Opportunity,0.36396485921626626,0.333,0,Run app-install campaign with data/top-up incentives,P1
12361,Critical: High Support & No App,0.3638826814727621,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
11824,App Adoption Opportunity,0.3637645730936983,0.167,0,Run app-install campaign with data/top-up incentives,P1
17467,App Adoption Opportunity,0.36373591135195477,0.333,0,Run app-install campaign with data/top-up incentives,P1
4143,App Adoption Opportunity,0.36371562600248075,0.333,0,Run app-install campaign with data/top-up incentives,P1
3883,App Adoption Opportunity,0.3637064571646042,0.333,0,Run app-install campaign with data/top-up incentives,P1
9867,Critical: High Support & No App,0.3636765252691625,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
5187,App Adoption Opportunity,0.36364565299992574,0.167,0,Run app-install campaign with data/top-up incentives,P1
11784,App Adoption Opportunity,0.3636297574022269,0.333,0,Run app-install campaign with data/top-up incentives,P1
1063,App Adoption Opportunity,0.3636117210688412,0.333,0,Run app-install campaign with data/top-up incentives,P1
10841,App Adoption Opportunity,0.36360358227006,0.167,0,Run app-install campaign with data/top-up incentives,P1
16396,Critical: High Support & No App,0.36358402653126426,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
17033,Critical: High Support & No App,0.3635445001241526,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
19353,App Adoption Opportunity,0.3635023717032934,0.167,0,Run app-install campaign with data/top-up incentives,P1
3154,Critical: High Support & No App,0.3634911299365537,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
13893,App Adoption Opportunity,0.3634716202149033,0.167,0,Run app-install campaign with data/top-up incentives,P1
7298,App Adoption Opportunity,0.36344626839913297,0.333,0,Run app-install campaign with data/top-up incentives,P1
5997,Critical: High Support & No App,0.36344020185546355,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
6663,App Adoption Opportunity,0.36342529168629756,0.333,0,Run app-install campaign with data/top-up incentives,P1
11943,App Adoption Opportunity,0.3634252422932255,0.167,0,Run app-install campaign with data/top-up incentives,P1
2283,App Adoption Opportunity,0.36342241951690235,0.167,0,Run app-install campaign with data/top-up incentives,P1
17408,App Adoption Opportunity,0.363399777898467,0.333,0,Run app-install campaign with data/top-up incentives,P1
7134,App Adoption Opportunity,0.36338853168727286,0.333,0,Run app-install campaign with data/top-up incentives,P1
2260,App Adoption Opportunity,0.363321179269544,0.167,0,Run app-install campaign with data/top-up incentives,P1
17605,App Adoption Opportunity,0.3632777884066085,0.333,0,Run app-install campaign with data/top-up incentives,P1
14620,App Adoption Opportunity,0.36318143520476087,0.0,0,Run app-install campaign with data/top-up incentives,P1
12864,Critical: High Support & No App,0.3631734351021923,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
3115,App Adoption Opportunity,0.3631529160285585,0.167,0,Run app-install campaign with data/top-up incentives,P1
12521,Critical: High Support & No App,0.36311441574636216,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
4645,App Adoption Opportunity,0.3631126990949907,0.333,0,Run app-install campaign with data/top-up incentives,P1
2120,App Adoption Opportunity,0.3630825076754053,0.333,0,Run app-install campaign with data/top-up incentives,P1
4618,Critical: High Support & No App,0.363081951316573,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
14661,App Adoption Opportunity,0.3630816975220772,0.167,0,Run app-install campaign with data/top-up incentives,P1
6377,Critical: High Support & No App,0.36307592988468246,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
11028,Critical: High Support & No App,0.36306876348419737,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
19103,App Adoption Opportunity,0.36306425545352183,0.333,0,Run app-install campaign with data/top-up incentives,P1
3617,Critical: High Support & No App,0.363035482670902,0.667,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
7086,App Adoption Opportunity,0.3630272798960865,0.333,0,Run app-install campaign with data/top-up incentives,P1
5516,App Adoption Opportunity,0.36301546926351014,0.167,0,Run app-install campaign with data/top-up incentives,P1
7385,App Adoption Opportunity,0.36299120928561124,0.167,0,Run app-install campaign with data/top-up incentives,P1
7094,Critical: High Support & No App,0.36297216420723755,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18435,App Adoption Opportunity,0.36296035698901263,0.333,0,Run app-install campaign with data/top-up incentives,P1
18373,Critical: High Support & No App,0.36295195920628087,0.5,0,"Assign concierge support, fix pain points, drive app onboarding incentive",P1
18046,App Adoption Opportunity,0.3629228348287304,0.333,0,Run app-install campaign with data/top-up incentives,P1
400,App Adoption Opportunity,0.36291869353609707,0.167,0,Run app-install campaign with data/top-up incentives,P1
8007,App Adoption Opportunity,0.36290585089524696,0.167,0,Run app-install campaign with data/top-up incentives,P1
